rewards,Q-values,loss
187.0,6.011402308622146,0.035252048879585426
30.0,5.157347182432811,0.010126491482757653
108.0,5.552493690340607,0.030365825286868063
13.0,5.124659125621502,0.0330878254205275
56.0,5.882000067404339,0.027022123051990223
201.0,5.8881160560531995,0.02916444658703722
237.0,6.486472218348507,0.03363392055565138
177.0,6.437203873348775,0.027268356208210696
202.0,6.912262401958503,0.032715940672505446
204.0,6.435005578340268,0.0333142997942381
190.0,6.636683534321032,0.03012421541681856
62.0,5.872569055326523,0.04064936904544612
198.0,6.570481731434061,0.03789723888798052
213.0,6.4695660519487985,0.02523105621035648
219.0,6.414208120407035,0.027244863049185636
211.0,6.401993462259735,0.03059084306612293
218.0,6.752275287558179,0.01952146734629006
78.0,5.723801991878411,0.022937111399070814
181.0,6.44233231781596,0.027382996911890497
278.0,6.79809757445356,0.032828821456009565
205.0,6.841580490949677,0.02847532019127024
13.0,3.2539539703956017,0.00279886365080109
211.0,6.698147357922594,0.026825165543931436
16.0,5.173301488161087,0.026864745035709348
199.0,6.769437876178991,0.0273017964418568
17.0,4.712148147470811,0.03500331474317457
61.0,5.887017246152534,0.029002868950168494
97.0,5.958642925183797,0.03805687977901189
208.0,6.759612963749812,0.029354960889647303
206.0,6.964159588211948,0.033769035885094674
24.0,5.73993219435215,0.019453020599030424
337.0,6.262456953348675,0.02923564820962154
190.0,6.711401525296663,0.034062591445858985
185.0,6.746431433187949,0.028838401584495865
226.0,6.904370474604379,0.030787041124401497
223.0,6.697829716943304,0.029265581856214445
199.0,6.793977500206262,0.03074623398388029
40.0,6.007694977521896,0.02796541517454898
211.0,7.035161614983003,0.02730997052759272
55.0,5.276861667633057,0.026050142982487822
204.0,6.587894848748749,0.031077677833130948
189.0,6.66630483304382,0.026086928358328623
15.0,4.770079557100932,0.01752849976376941
243.0,6.148410065183914,0.028666091387001068
11.0,3.9606804793531243,0.0351855307711627
202.0,6.565410774533111,0.02724631002624081
35.0,5.071999795096261,0.019928429852838495
12.0,4.3459899226824446,0.06608397588327837
82.0,5.625443906318851,0.01979254750412798
193.0,6.82656657263405,0.025533324560069678
30.0,5.49612219731013,0.03422682063731675
52.0,5.690388762033903,0.03280856907412481
52.0,5.591976725138151,0.03621376693235316
17.0,4.319417911417344,0.03688033094273552
209.0,6.8094033989609715,0.02902871456610498
281.0,6.853366420786576,0.041580371287513816
255.0,7.606575403026506,0.03221429185553764
288.0,7.560260936617851,0.042690849437147134
220.0,7.3618488073348995,0.03165087597299134
32.0,6.124253436923027,0.030608667777414666
231.0,7.257968120244675,0.03398454813004443
205.0,7.93718630162681,0.04384323625737324
205.0,7.878285840662515,0.03793844733452538
272.0,7.019640279166839,0.029445486573475885
266.0,7.553633214835834,0.04221045697734628
175.0,6.35822244644165,0.028657942334955024
449.0,7.1897982170427825,0.03428260289592293
194.0,7.861577638645762,0.029276236203905993
244.0,7.346830108126656,0.02810689019941969
213.0,7.392446923143987,0.024883377892233022
198.0,7.263532477195817,0.040118551914782426
141.0,7.021254782981061,0.02320476727979588
135.0,6.536583119851572,0.03942792664359634
194.0,7.780888004401295,0.038654318769143166
196.0,6.954270898079385,0.031750866981568905
256.0,7.2028270624578,0.027883832924771923
184.0,6.549952012041341,0.029369149699050467
231.0,6.845748550448067,0.036209148194064344
187.0,7.016215780839563,0.037718426780140195
200.0,7.499799666404724,0.0420318639697507
266.0,7.410150072628394,0.03612546837530659
264.0,7.100081678592797,0.03361599811614724
57.0,6.098496186105828,0.04720806934270322
330.0,7.347795081861092,0.02597743030187716
500.0,7.058679911613464,0.022972117312659975
